harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25
-40.12700364241508,-52.24739583556388,-51.07627029561754,-59.616630509790326,-70.4545606645932,-63.83824758559389,-56.71865177429888,-71.924395625761,-78.17135144379557,-79.99650986578479,-75.60259200811079,-72.99366157381618,-76.8006125098814,-76.24612177465808,-82.12155160765757,-87.20448345072678,-85.77224485935253,-82.32403445503093,,,,,,,
-34.981547740031225,-39.936829394128054,-34.549381615904075,-35.477464203447056,-51.2888110818432,-38.55327481373587,-48.00443887248491,-61.97372893621201,-52.780872646650494,-60.55855540701806,-64.18159650886241,-59.92303155402452,-68.10914049097447,-65.47802822370686,-59.78006432860686,-71.97052503184268,-67.43903850159005,-69.85375326168233,-78.57217780981408,-70.30613657144593,-76.88995998406473,-76.74852389316457,-85.37802036743462,-77.97486541925802,-80.92117319334501
-24.272175526797913,-22.717415420048198,-37.383929119103996,-29.429351172807415,-29.19848132069193,-35.342786838642965,-42.92260306085563,-44.21180277348794,-60.278410651527366,-51.563652889156614,-55.15415314098984,-56.48203739285002,-68.90157835600743,-52.258742462392945,-62.69685453710699,-58.56957355627574,-63.25063136592534,-74.52148823785554,-71.02831692421645,-71.28336516395127,-85.2522506469862,-74.45406609979013,-78.57480413532448,-76.7776689672403,-78.62108638665143
-14.4388143530663,-23.452673286446718,-26.292127060617613,-30.23834169349589,-36.364249165546205,-23.94872542418521,-38.14865716888754,-32.582246889332986,-36.101069760201,-44.26141541862402,-55.87926736416029,-55.54281981485461,-51.068899627389214,-69.00672388557204,-49.579012320276206,-54.961539595298134,-73.16292498216193,-55.41927180821129,-79.0504926404454,-73.85269019954724,,,,,
-37.08295861678188,-59.55578531790891,-52.76946697052016,-70.8326071313166,-76.84199942677898,-74.64490083195778,-73.4481156845364,-69.95509299489717,-73.47898926893113,-87.37926042409968,-88.6199957061142,-81.78312989518737,,-89.02926858767877,,,,,,,,,,,
-45.605562928975935,-40.11762083043702,-47.52513014045193,-38.61818992914656,-61.33140993927231,-61.268363634510735,-65.4825162858724,-64.12292476512079,-74.17270302341095,-77.55148235164268,-72.58147120841441,-85.25300246483332,,-85.927584027384,,-77.8020324027883,,,,,,,,,
-26.600381272078913,-30.07639738049012,-22.239149575308947,-28.81075962572474,-42.86614167856933,-47.018930135440556,-37.475985156281624,-37.5610276064857,-53.00703903940302,-50.271663007508124,-44.74857177755286,-42.192308840419656,-54.132589963882644,-49.89583446495678,-48.46970885788651,-52.85694390262008,-60.9009602305674,-61.66731173536737,-56.610296793058325,-58.49676607556229,-61.76770468930004,-72.20397586905733,-67.23291491282973,-69.21830207858115,-85.59012845108468
-33.73057168236729,-53.690866803650316,-43.350960628101355,-45.60146829834454,-50.403612422319824,-57.60133146128589,-49.74244865915247,-58.326210891626495,-71.37537906341417,-56.12783897042836,-64.56509772626352,-57.69938895258004,-62.06858311672373,-72.48564990379187,-82.49053703005622,-74.61204085901527,-71.94226657210083,-87.34780564372406,-86.639890508852,-85.41603957402548,-88.90188975335498,-89.11058568761274,,-89.39898687642221,
-26.05546848025964,-24.714915119650662,-47.681175890745884,-31.734449993800798,-50.90475377347766,-42.55262490417883,-48.74185614966443,-59.98131017448984,-56.43990341374884,-61.39907637496983,-68.63994710697543,-67.73844050652147,-61.61844430990395,-76.98814355256171,-70.55001449854869,-80.19791920714923,-86.20460675623087,-88.8262866047213,-84.61629400235452,-83.73803966518572,-72.28793978902377,-87.82727157041204,-80.69266661918249,-84.00785708844579,-78.99055197741448
-30.22946459028793,-41.52571737008426,-46.35895224979717,-52.3664688902618,-45.93732442726604,-48.45327410203949,-50.609021969572275,-52.10541167912101,-63.57223946281068,-56.52753945920946,-69.9356992340393,-69.35505806786563,-76.26650902985291,-68.28062902690147,-67.07621947856782,-79.31132279051636,-77.49900909130506,-82.70391675548618,-73.10157687351936,-74.81102428564775,-81.61704203503602,-84.60198573416163,-81.01038166033264,-78.03618111506675,-83.85332057245093
-31.27103310457965,-35.81726571690569,-57.3790534648917,-37.06441656406464,-45.10999038549926,-49.08408613581529,-59.69625180998231,-63.69081783017887,-55.254531300045365,-62.540141074573405,-61.57244078980007,-67.23496168817037,-69.59956919003386,-76.28817985947163,-76.09236776309899,-80.14593652611616,-79.49654682813978,-85.64433924724439,-86.41906145254698,-82.22544807658464,-79.14685834517881,-77.93256348572231,-77.23459817731136,-75.64575248849516,-74.66035645586487
-16.377649664302883,-22.14660318533639,-27.068958146021767,-22.261260175339757,-30.77289222716276,-22.221169456875018,-39.601041761688776,-29.44727163163106,-31.181205422459236,-36.90487036982438,-40.670637777649745,-42.883100309921076,-51.24313971747898,-49.68942921277125,-62.18271821817211,-70.77523483777364,-70.77523483777364,,,,,,,,
-29.213375194345804,-33.561360322268,-32.251097257812496,-39.18382874255617,-33.96785413172074,-39.29635161508202,-45.253570483207234,-49.95429041923574,-69.57594070427821,-54.35274337954306,-50.74720061558927,-55.68185961254852,-60.43742428372416,-65.741018408772,-62.52729669388028,-60.521631423166376,-68.00518705258682,-78.8388191668955,-71.20975089564138,-68.36323411448413,-85.35302905526382,-79.00723135259621,-73.36318927172405,-77.69172396292075,-72.36149186751283
-51.82399660297349,-60.29360921990971,-53.72582250648005,-47.35597756454344,-42.13432450940212,-54.18034232617113,-64.84357541144732,-55.550459205646774,-48.74320376654954,-59.85981303670843,-55.4293600992975,-66.36278779874831,-78.53778858784436,-71.57883310698678,-75.37441200948632,-77.63679470304221,-83.04017659319192,-85.36829727012869,-74.12113364920506,-84.69337451725755,-87.90391409739107,-87.1610985899212,-85.004118821494,-79.04139472375064,-85.57682456273243
-37.81934965465868,-35.44985111527545,-53.12656906891929,-58.16867279663364,-45.09312435316976,-44.86843295545701,-54.95908076125779,-49.16768463776367,-44.892855902547296,-63.85638980930957,-58.547013179273506,-59.16389144476047,-67.27344966024033,-67.97774792926614,-62.79092856592585,-75.04967810067348,-72.10013753271078,-66.73878463867084,-76.70927698202091,-70.75748420529138,-78.4969884328519,-85.54326186315436,-78.40482697738517,-82.81012667138148,-81.86523685791421
-35.02992297739882,-43.68504766391325,-52.861167379694116,-43.043094223938006,-55.56274468446372,-56.49748950212374,-51.09871698554987,-60.60806437202398,-58.927660138701455,-66.98164539900314,-86.13814196363401,-71.55561048966759,-72.0413583742977,-77.73583367599801,-88.34416425804146,-72.69744877493905,-82.95184826821982,-85.119182659071,-83.46329940890035,-84.4012904908295,-86.549435508811,-86.65576416236928,-86.1880722509305,,
-46.211052879001535,-50.3643707256789,-66.13585808385065,-49.611309811098074,-65.27800898763469,-46.63954381647035,-76.82737735726974,-59.85753603930488,-82.13621539143651,-55.204672763329256,-76.04065663732855,-67.01215438458743,-78.45126225462444,-72.70631128553613,-87.96952781531463,-64.87874781760186,-81.26363719108268,-67.60624966741538,-88.401265160352,-65.9782413272598,-82.75174324417571,-70.88373553055507,-88.3364569667999,-78.66902333943007,-89.37502017767858
-41.74611129032827,-41.01758422689042,-57.67406412837197,-50.28157720504947,-45.05173848803498,-47.51541527664964,-60.39367159898099,-57.159343997534876,-60.24945889961988,-61.53920445005287,-64.75529778699051,-65.49713203508253,-64.94568578565462,-81.50511097785561,-81.58602668738692,-86.50415645860164,-83.22513656940049,-77.11149009901494,-83.28971713877344,-83.80490135645964,,-87.25004577627081,-86.47391993702536,-87.45625459677314,-82.10443218161359
-19.27512528855281,-30.377400063457515,-35.5874004513512,-28.514718550717664,-26.10275809987899,-33.09145812140845,-38.18392714911192,-36.08351224133531,-52.4139077610695,-49.10921123242651,-53.40526271800184,-63.63043835250862,-49.515679195148884,-54.01268287520053,-48.685316986122004,-50.35363318061024,-56.95761757711729,-61.02388009807181,-58.283313990853635,-69.4414742710056,-63.304689767145184,-66.4280291905932,-71.96269340779733,-66.00967883972251,-76.84106135441235
-46.28880054219644,-48.29989841738523,-43.05621699779068,-39.72927021794269,-44.47848021053698,-64.0746878032744,-67.40393888063312,-61.04292078458952,-66.4633778936513,-63.928941873993544,-76.41300195474876,-83.57471404011932,-75.09082736158645,-68.99337874825467,-79.6471825996182,-77.4331035596174,-86.28397099709322,-85.38048641634886,,-87.8463184876505,-82.22204233442676,-86.32006343618961,-89.57550594184418,,
-40.66002603487468,-38.486658439595466,-32.809706615608434,-45.491911290406804,-49.68121478732894,-56.8324661819652,-68.50483022999929,-67.36867874951234,-74.66830012607157,-68.60233408151439,-77.44536934119128,-75.98585582345432,-87.35299842385085,-80.78257061001612,-84.08672688198004,-83.89585348211395,-84.05628569108356,,,,,,,,
-40.69176923008457,-47.448071434873405,-50.96138798034047,-39.61845352006728,-78.49810245365404,-67.84598071390292,-82.22043341927095,-89.15664575198383,-84.4806507612126,-84.30856645386575,-80.47365789633096,-83.86348476917618,-78.38113179241856,-88.27011995118002,-87.3232117296938,-86.1046335366789,-74.31461058062189,-74.31461058062189,-89.52622102181752,-85.05918205563574,-82.64791398003852,-68.2369866626954,-85.79911227723012,-79.23174805376117,-79.23174805376117
-35.922149163057156,-46.12407881624507,-54.2164963609441,-58.75786116306528,-59.049997995164134,-54.385187609465504,-75.8029402086464,-62.11516769957872,-66.90999244524816,-64.01960263011392,-76.33532737355954,-76.9285642228413,-73.88078765983045,-67.61530039435219,-73.81231949969457,-82.82827747378192,-84.86327584023857,-87.51052193970466,-87.03816930853911,,,,,-89.65419697537762,-87.22271838229608
-23.63024697164536,-35.27912354775483,-26.704151389621302,-33.824127451161566,-45.215855431230544,-48.95592236875067,-45.999795492216606,-50.57563796341913,-53.710705235359754,-48.36525760629478,-50.66066040728288,-63.11590064324093,-69.70926457056925,-61.88192180325959,-59.90778288813949,-73.4819445879638,-70.77992259906067,-63.74313761065223,-72.29687245805513,-71.79360367464128,-74.22499079051342,-81.19649662050432,-72.1173943689676,-79.87162895911673,
-50.997111320857115,-47.512429886303046,-59.429844734051784,-50.629572666490375,-47.0445007657954,-57.319587228991026,-63.34551742419241,-66.47349238782839,-63.16815206458114,-67.81551618772501,-79.76717302692758,-80.86558565631957,-70.4421870583108,-70.91015682969521,-69.20044614091998,-75.3966524594992,-79.36008316647107,-75.5712948156144,-85.60214992277162,,-85.76850822351305,,,,-88.31179458187364
-32.53692221582018,-31.73246025394461,-41.88617143728867,-49.07039496430197,-36.544569269742176,-54.01300397507229,-39.53040754578071,-50.11536152156782,-43.680072443522114,-55.57362948487513,-64.79182484504514,-53.766212133906706,-60.6503861753583,-63.263916274573795,-59.62934179945902,-70.73056693698352,-72.29410385066147,-64.72597809588115,-75.87822828505521,-75.09401444330734,-74.84657677588952,-73.97026966520028,-77.96833606236025,-69.0447588309813,-81.3134419820064
-33.80076667376324,-44.18612723591735,-43.90810744040353,-54.50054223852277,-58.95096865852336,-57.27689557192738,-69.36975985783754,-65.44259182947245,-65.71400424068118,-78.31303264659927,-83.24798904211865,-82.85390600296154,-79.78219114249109,-78.0838338083512,-83.58046563049182,-82.39443568001447,-87.07668617524382,,,,,,,,
-28.295406802422608,-39.142106578707825,-47.36450516019939,-37.29881531214963,-39.4030777835578,-50.32653172355097,-50.32991423889128,-49.122600314838095,-49.600679444467495,-54.478743183517636,-52.583874243704905,-57.026083276480904,-65.28432167150244,-60.66934198192004,-61.871405509216025,-59.86688882495615,-64.17357338279888,-76.9640157043992,-71.35883260785499,-77.44921439549066,-68.63727020009146,-75.28065035281908,-78.48988328456173,-85.76944227475376,-89.4453205251534
-47.691368588658065,-57.89003895416515,-43.04271880394827,-46.890855988181805,-66.66530733051098,-54.704812438000275,-47.82162558881737,-55.20839084106158,-59.991520673547754,-66.11390540197057,-66.35117161183871,-68.98360416647947,-68.49759250179093,-75.27840132796028,-70.21361430798785,-74.26784144654438,-79.90830525313775,-79.08505274488162,-75.3953063876909,-83.50272939793344,-74.35720219943939,-82.6220522572812,-82.77096850457282,-87.06489015756884,-88.1267285376483
-22.75287893949622,-40.92489508284179,-44.47358578649475,-39.207204568712925,-48.47347467281616,-50.71276689202625,-54.915004971249836,-52.80992140043103,-63.974534100261096,-60.07014535958094,-71.95807444186129,-63.33678676880943,-56.375930162636806,-82.79829614562777,-80.12655945886502,-82.55003676541388,-75.93477930371508,-80.03041180874912,-80.83742141979697,-83.5726443327969,-74.41492028291925,-80.28825783008104,-84.91245130906906,-87.14263979494724,-82.49146667561887
-25.941312533931452,-33.09573771936,-35.16182802179587,-42.4553688318833,-41.41897776142001,-36.97510419870346,-49.01682975024806,-48.01973499707898,-48.11383193647899,-49.86179133683145,-51.36885270921654,-65.41436197632835,-53.01232659018781,-57.52239532691056,-60.8629789708486,-65.93163690077331,-70.43469868828093,-67.53959287725789,-67.89271649095826,-62.703606492573215,-67.97630403584985,-70.45910044947149,-67.6016417009213,-79.10440737522424,-73.37389702932379
-27.014052153112328,-31.597366407507,-43.24894141431031,-31.354339384092196,-40.49344431095877,-36.73000989398938,-44.984761395596465,-57.21737814079355,-52.53474348090228,-48.21520764689105,-49.82666241185246,-40.49093033815028,-58.53169591000572,-62.03817612612548,-60.26991888817153,-59.640003465130924,-56.04430292704107,-70.63831149766028,-66.62489125531566,-85.37950616648209,-68.86163037828305,-73.45727409377922,-78.69732146471796,-71.92245111560626,-76.90182632683441
-24.668273974834808,-31.241532800827326,-52.69734555180623,-56.75792375216936,-42.52271865252133,-61.791735315525656,-53.58303623380857,-58.79965108785611,-66.67249021052594,-65.87648609154742,-77.13070246993391,-69.55392623741997,-80.65088498099767,-87.51620808963527,-79.06261394324765,-83.5487179998286,-80.60015107184957,-88.485750512175,-88.51867293445294,-89.2553643927789,,,,,
-11.07532916897,-25.76905799496417,-15.598130279878148,-33.41239148194945,-30.921116862322194,-35.66845927931462,-39.63696271241494,-42.949015612036625,-41.58693693344622,-60.40393918526596,-45.67718160252294,-48.21654198511864,-51.80997703900845,-56.04406176538987,-61.48463620572657,-53.145127595216074,-60.62302877680364,-66.6779285328649,-64.01830875555063,-65.24509126188447,-64.29476107343244,-68.94459403320673,-76.28589208248353,-62.84456262989521,-77.55135454648688
-43.66272940017584,-39.94220506072627,-57.10332466506587,-53.193847612438766,-46.09799133479233,-56.03154883508732,-50.84676618536286,-43.79009148199582,-56.78484286139535,-57.57623555872085,-61.019213548069686,-71.12057535862323,-56.04471004862675,-56.887836847259024,-79.16643445163031,-74.1928728503803,-73.08902525869486,-75.8781301651533,-69.3169788265006,-75.62060029658669,-69.7374284319084,-75.42654898804237,-81.59882104677395,-74.23552965384629,-76.60886273893983
-67.10384119397429,-59.329157554748846,-60.74952239897833,-79.00823913450243,,-80.0975418754114,-86.4810325019913,-89.84314919678185,,,,,,,,,,,,,,,,,
-36.907725319438114,-37.723789035034,-49.789283412248885,-40.08671220744602,-46.79971883952433,-65.82954788185982,-51.46993123588051,-58.34442684561143,-67.7875601762106,-55.676015616803404,-52.457983002293034,-61.63628589957082,-74.77132509504685,-65.34848629677812,-63.232343464805915,-75.53454006971435,-81.43225257680692,-79.5141843897327,,-81.65378915986857,-79.70514275185899,-85.84603693820492,-82.39605283242129,-85.01716727355246,
-25.33719236198037,-37.489371175489886,-45.60741714239193,-36.428032098629835,-44.09764142702104,-47.60508295680281,-40.7440271544918,-37.53986690718597,-71.41971189924875,-56.38840537047052,-53.99411892940564,-50.89194104383481,-60.34607632402658,-53.014540305070234,-57.45982638552081,-65.04495702055831,-70.57950465716154,-70.06506384489637,-75.5883028695421,-75.70699250581573,-71.49415382674401,-65.24221892374084,-70.10299903046469,-71.27951410169713,-73.43593926133182
-34.427288668005865,-49.65210540706009,-48.108543033561524,-44.68460084929706,-52.10838536750406,-56.57753462575116,-67.33711475621722,-68.0571691725652,-78.33601268970023,-70.79263927721794,-87.64030518705104,-66.81585038656581,-75.17621176972479,-75.42557179350845,-88.25652422103464,-81.10103000081654,-88.85325334854684,-89.65371397572753,-85.5243759991666,-80.75014668041827,-87.98940665148479,,-87.0291367989812,-88.30123249716148,-88.0097599996302
-25.287577104911332,-31.548249069969096,-24.87841597729384,-37.62578761418318,-34.88987416381863,-42.824289527646584,-46.6809529556176,-76.98193078823071,-66.07340952804967,-57.97603189328869,-68.18678206294383,-74.5404892964693,-57.787619497202414,-67.8053618227182,-71.5691020952071,-69.60272731697347,-76.221560711095,-80.88202383500784,-81.5578674575291,-76.17873028711185,-82.49146045002698,-88.06477003159024,,,
-40.06240415912825,-52.75120773907678,-59.97208363150659,-74.10691454434404,-84.50798016028084,-84.69505965165499,-87.22834421690224,,-88.93218605043053,,,,,,,,,,,,,,,,
-32.51362903922629,-27.616132135528737,-30.24557551381426,-24.28249991565295,-27.66601033681267,-47.356081842324464,-52.61054756364411,-36.873672396216236,-49.472214028528334,-47.73621979756915,-53.48692644765411,-57.04454283637624,-61.274145963827564,-82.08986388343835,-67.34744862024706,-67.25970559661249,-63.74186282860592,-71.21134461219718,-72.87346275781796,-76.16392543852946,-75.73362429617086,-75.88140112195772,-73.5115734519198,-74.59199866154903,-89.53816019112202
-43.21256922444502,-70.14433796099725,-44.22305822329214,-52.32775021167655,-58.234939372508755,-60.37753887504073,-67.61838337363258,-72.12696729334898,-79.3384435378434,-82.35083413012816,-75.65076636080741,,-85.52148816075427,-87.69462716019825,-77.45658442683302,-84.15256643774156,,-83.81251988149562,-87.56267725559061,-87.09373595783603,-88.6451025462771,-88.92140324884353,-89.45298212944049,,
-44.926566016103585,-48.032587882205675,-57.229477364723834,-50.87576742510101,-78.77092015514465,-57.93573004112597,-55.5234152348091,-50.46440197077877,-65.97923739858523,-72.23338591075236,-74.76922010302285,-71.95741963957057,-77.88121386555142,-75.80577889950251,-69.95592876921712,-70.9920193641473,-82.23331186787203,-83.80650009545857,,,-79.16280867459035,-79.16280867459035,,,
-28.006422576662384,-17.79785001724375,-33.499928409909934,-32.63887996792034,-40.91959503816449,-36.73961526636085,-36.03299198472799,-39.015727185657,-41.22057723658874,-52.97760390299146,-48.57731726441834,-44.75872145347757,-43.43872726955581,-47.463975042923984,-50.102022587019746,-50.57743452971831,-58.34925208132762,-57.17756617709897,-54.603140288718144,-61.00654210879453,-56.93379224001809,-53.43213322022579,-70.22433350343881,-72.44784346095075,-64.5976342983976
-10.006891472242481,-26.576332873690973,-21.1713966822755,-33.013426292051214,-34.495787915283195,-39.62626844327542,-37.90960804682536,-52.18500411803392,-41.65999207653052,-62.86625837685915,-52.57312978891677,-61.86289026575873,-62.57453263254115,-67.50483383721998,-48.51932761451576,-65.99630829053042,-69.5966514289347,-58.96619504356771,-70.75486745306713,-71.97556399142827,-55.86150189178133,-69.10415114493166,-70.24862703439855,-71.93019715292326,-73.99139169109294
-40.0683416947335,-39.98455296444922,-55.87067398987999,-64.01479220647397,-53.03681938637557,-65.78358497804862,-67.62208837028,-72.2356314028414,-83.40657923450011,-72.36132552030327,-77.60545555176215,-82.59926155102782,-85.42780908695542,-75.63808162207809,-87.87754078095406,,,,,,,,,,
-18.40841621540751,-20.496993029150687,-34.66833653404312,-35.109740521626264,-44.830513341322444,-47.3597683482317,-43.11709846690625,-47.95443884148697,-44.07217353028198,-40.12454630075573,-52.190505704236706,-53.1556632879742,-65.48806282763435,-62.6762042848214,-87.592129557253,-70.00710094795005,-71.40500173818289,-64.38047125503145,-60.03484450915383,-81.3232209053508,-75.44000209641783,-74.3189713311915,-73.97307444814007,,
-48.23241205942011,-53.96745339164393,-59.30172344865538,-69.43012352646845,-77.08134725143938,-81.6171271695058,-72.30124256895114,-88.77605085528691,-73.47502454685721,,,,-82.56146215773254,-83.78808238293469,-87.05078557412831,,,,,,,,,,
-32.497415980910155,-55.30842409001447,-51.59022036369766,-51.60109368312029,-49.92919393390393,-55.68329575184728,-60.988959314286085,-62.17996685620032,-69.81712671324043,-68.72798347219064,-86.70421774931904,-78.77958362010432,-81.71667146767571,-79.5092247329513,-87.86054290255733,,-87.69544115090575,-86.30691835371682,,,,,,,
-23.71804240154262,-32.02091356960596,-33.49930853641758,-28.990969730641805,-33.74598600877146,-46.786140834006055,-40.792095135011834,-47.4627620297436,-41.28152182037492,-53.24172776307146,-44.54391055470449,-49.33704901069836,-45.443596685501014,-47.01372685948609,-55.0184330189581,-60.90247709249843,-56.64627923917344,-77.07190335377696,-66.14261463880926,-70.5549590826648,-58.70250554626988,-65.02058406027132,-68.39414453445478,-65.61172695206069,-73.62621020598326
-20.959229076896285,-22.49564837700014,-28.75543716936421,-32.198612597832565,-35.10017190193213,-39.70064438525216,-53.69090206017022,-42.591498947629105,-41.05234259708319,-65.34860487795854,-50.79131756883839,-55.221659480739234,-60.42428327155111,-60.2195481965779,-62.42853827439586,-72.98047950806601,-79.52049224173307,-74.96994655465723,-76.83088647053009,-84.66810206759106,-84.53786016779976,,,-89.229508186033,
-34.56637941381366,-49.907966468841316,-40.29708398029223,-49.12322092681194,-47.83332849450035,-46.90188697536744,-55.48705522844123,-50.29828152037304,-56.81867279792181,-61.880187703058375,-70.77574046815703,-65.92373977983152,-70.09032097550431,-68.08559127995764,-70.53013926017272,-77.78711234587823,-81.88857687102063,-80.98211438474901,-88.19787599499396,-89.46679172652227,,,,-89.46679172652227,
-33.93929140153294,-40.7330591255069,-46.62556217083434,-66.0491780351726,-69.12564548859743,-66.46908108509199,-59.60236479898458,-61.036816212007516,-79.64519414865354,-79.91142896888026,-84.98893302647433,-77.45253808022728,-86.20532373479264,-82.33758108303522,-87.00991410007192,,-86.30349333935342,,,-89.73733327250571,,,,,
-16.597823469647672,-21.7216096689927,-29.764942623702325,-27.711847729761317,-38.96200688190428,-32.43538099539837,-55.17455023061553,-54.341328212175696,-50.814672556046986,-71.88380013067669,-57.20159587849881,-60.39900937631775,-69.97155591513598,-61.08387585803565,-64.35211521974063,-89.27120539750526,-66.33496425938944,-66.33496425938944,-66.33496425938944,,,,,,
-32.22917930533324,-28.382675440820872,-40.22593013562936,-49.214517529338316,-42.12365991338923,-43.31280764923708,-44.41723090874106,-66.00607932508998,-54.143792471139015,-62.606331774225225,-63.83339614464135,-58.55042801046612,-60.673260242032,-61.16944135292261,-75.38445327845052,-72.29891185871334,-66.88842841154026,-78.71378121191756,-70.03723247044532,-81.54635422542904,-89.00185690497325,-86.84039306014647,-79.15120708098155,-81.74293701229291,-80.59824512883388
-19.29702751851048,-42.313726933016255,-34.98155990367786,-27.95390820768182,-36.8001244612296,-33.09060672122891,-32.71175404447665,-25.096583318630266,-47.45476641638014,-34.98176706480133,-50.93300499599157,-46.129541422266485,-47.7985590427819,-47.30350632499462,-44.162933811571925,-52.679375387974595,-57.58204527374008,-65.31859434182057,-50.69844376860956,-55.79709355714602,-64.45837685676265,-60.066330532578036,-57.434100432221875,-49.93685668935732,-59.280731550939386
-21.5172572676649,-59.388648625948775,-47.79160354044377,-46.61507022507441,-31.899723869242028,-55.36908728141177,-44.92435951883692,-45.61469607849788,-58.55625504745103,-58.01439913211882,-53.362820456988736,-58.68283703776097,-73.79076663320663,-65.68183665500828,-63.198592605871184,-71.9917819644364,-60.69936332317223,-65.98380911768156,-67.17004735474883,-73.94082611562239,-75.13033398436532,-80.30679103519246,-80.29617601310535,-78.58494026071072,-79.34410865882404
-45.12133364879171,-41.198905468224744,-45.93557085997147,-60.20811765385788,-67.48823757171817,-61.38047465178365,-69.57562530015029,-76.08935199565097,-80.69015033447494,-87.7640466505072,-89.20796447018472,-89.67169875401348,,,,,,,,,,,,,
-32.33688227225713,-41.83423328467455,-39.458056991324106,-57.34737089153162,-47.09718736815484,-54.351622324894926,-55.35738832643204,-56.633421172653385,-71.30997073086947,-68.24247922974052,-65.08967611428882,-71.91264277338917,-67.25683123445732,-67.75662141487454,-75.43039831468123,-71.94405912368339,-76.57464154255018,-82.50113038812775,-87.43015316357993,-78.10115340783344,-76.92724260586044,-83.69130042748938,,-83.7383637022282,
-48.96852678866013,-55.72598857809086,-65.47504843640021,-68.26600805246953,-80.59612134133104,-85.45185004261079,,,,,,,,,,,,,,,,,,,
-28.900505227151314,-32.68047741067886,-39.05984708425883,-49.38872656091989,-46.643578314544946,-53.139941925332714,-73.28925469900416,-68.54233086054396,-72.94432778343445,-66.56638889091614,-71.34985571139069,-71.44808589152558,-62.15069573274802,-85.58751068178323,-88.78452539830396,-85.71001250787342,-80.25955977306539,,,,,,,,
-61.89916130174455,-60.8874645633433,-68.63026043914435,-64.7323690911244,-62.055929828935156,-80.80442899746126,-82.5091773592793,-74.98579462769075,-78.70225786828794,-85.51962416756174,-83.01099698887043,-87.42441628069058,,-81.67744587369391,,-88.38750012769835,,-89.09114041570882,-89.09114041570882,,,,,,
-22.63176799021497,-23.9522705417838,-30.452684313097706,-37.35161296144562,-40.0736892845109,-70.47326828491877,-30.459949451233584,-62.41919291877499,-30.457707521632152,-73.41975950729618,-34.382964524553124,-64.33916450559697,-67.4890935127243,-41.26061167138539,-81.9930043186889,-61.78882002150993,-78.65019735200158,-50.278141447078475,-84.49453773020278,-84.57502811466296,-85.27169932868513,-87.29080488876134,-64.96611700568953,-75.27641947672085,-57.29267022384622
-35.91862680076595,-49.694535117321585,-25.971273060265702,-39.171122663015936,-49.708861567034525,-37.5049765464631,-36.00106088029286,-46.20013908447825,-55.44299208838336,-46.13755919926023,-51.79522577500811,-61.148677610047166,-50.30809430657635,-59.160081001247605,-55.8977032042,-62.12349882517117,-75.82566813977452,-70.45026651334204,-59.534148592188714,-67.78733744220871,-73.81235794714804,-70.18651332737902,-71.87940665483208,-80.13845611568892,-82.9192992415515
-27.7741949621684,-21.817478968064066,-22.584555020206942,-28.735134008793516,-45.89804993406355,-39.10464174688437,-38.036042044335495,-42.321231913560254,-42.19583587412639,-48.25742208539429,-50.686204918573864,-61.55950603452615,-67.01180908999375,-59.45286819326173,-56.32209267798875,-67.89218320386793,-61.74969156833488,-59.52920931806263,-62.061796378155954,-65.32008205327007,-60.266622437344125,-64.38213045485963,-71.12978371218323,-77.16856869968088,
-18.73495147728539,-19.584045522430415,-20.827964808788913,-22.878540155176523,-31.700796501051528,-37.23246094133585,-34.698371596127664,-54.08112694348271,-35.453139941349924,-44.24205744448362,-45.830843899548086,-52.329710593268004,-41.49897972829738,-59.78874031763894,-63.972436807411256,-62.90030973357615,,,,,,,,,
-38.1286609413615,-52.182434478753635,-52.63916935646063,-55.18317169497406,-79.3628671860663,-64.37967323340993,-83.27489213746598,-65.17541391686252,-81.0447753429355,-76.22359952066502,-88.49722647095979,-76.55970281334677,-73.62832263100623,-81.79365912712895,,-82.67650688754313,,,,-85.72538744534815,,,,,
-31.501150838706973,-29.409910286373414,-41.07083211555907,-38.35758491646659,-48.345033634924405,-53.05535937724731,-49.64430702340138,-51.619622897198916,-48.28581989948166,-59.480015378797376,-53.576410175310116,-67.73567660102816,-64.58616157108457,-63.94702413169931,-55.82053905054558,-60.085453383364815,-66.82633258240683,-67.31311778039479,-79.55471502219258,-77.31397079873851,-64.88227528414438,-74.44342502924498,-84.39784597085249,-80.80958614665894,-84.34462731956047
-28.095516542411406,-18.084792063515728,-37.96882047837087,-45.31775959418645,-34.32760658593353,-54.62326441703066,-53.58592269988522,-55.224627150416076,-61.08705724379255,-61.45807615049385,-72.36343418997454,-69.22309606063055,-75.54405911928282,-81.46601073497195,-76.19529036426806,,-87.69248200982538,-79.59264420239798,,,,,,,
-32.21315724421424,-33.178268392751306,-44.155669898531464,-45.426793851043236,-44.969321042483244,-46.28013403799496,-49.59516066632714,-55.33644570678875,-57.1271607302084,-67.95511003708148,-82.83696943075672,-73.39563577246264,,,,,,,,,,,,,
